name,price,url,characteristics
Краска фасадная Olsta Exterior acrylic база C OFAC-27 - 2.7 л,2180.0,https://order-nn.ru/kmo/catalog/9473/488082,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены снаружи помещения', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'автоматическая', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0гипс', 'Тип работ': 'наружные работы', 'Бренд': 'Olsta', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Артикул': 'OFAC-27', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '120', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '10-12 м2/л', 'Время высыхания между слоями (ч)': '4-6', 'Фасовка (л)': '2.7', 'Базис': 'C'}"
Краска BAYRAMIX Silicon Profi BSP-039/027 матовая белая база А (3.9кг),1830.0,https://order-nn.ru/kmo/catalog/9473/521963,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0минеральные поверхности', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Байрамикс', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'силиконовый', 'Разбавитель (растворитель)': 'вода', 'Артикул': 'BSP-039/027', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '10-11', 'Время высыхания между слоями (ч)': '4-6', 'Фасовка (л)': '2.7', 'Базис': 'A'}"
Краска фасадная PROF FACADE всесезонная база KA белая Tikkurila (9л),9549.0,https://order-nn.ru/kmo/catalog/9473/531206,"{'Степень блеска поверхности': 'глубокоматовая', 'Область применения': 'стены снаружи помещения', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'да', 'Тип поверхности': 'бетон\xa0/\xa0керамика\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность', 'Срок службы,': '20 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Tikkurila', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'смолы', 'Разбавитель (растворитель)': 'Prof Facade Thinner', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '6-7', 'Время высыхания между слоями (ч)': '5', 'Фасовка (л)': '9', 'Базис': 'КА'}"
Краска для фасадов EURO-Balance Facade Nord всесезонная база KC бесцветная Symphony (9л),7799.0,https://order-nn.ru/kmo/catalog/9473/531124,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены снаружи помещения', 'Защита от плесени, грибка': 'да', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0минеральные поверхности\xa0/\xa0оштукатуренная поверхность\xa0/\xa0пенобетон', 'Тип работ': 'наружные работы', 'Бренд': 'Symphony', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'уайт-спирит', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '4-10', 'Время высыхания между слоями (ч)': '2-4', 'Фасовка (л)': '9', 'Базис': 'КС'}"
Краска для дерева Husky SIBERIAN белый 9 л,6799.0,https://order-nn.ru/kmo/catalog/9477/477780,"{'Степень блеска поверхности': 'полуматовая', 'Область применения': 'для изделий из древесины', 'Защита от плесени, грибка': 'да', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'дерево', 'Срок службы,': 'до 10 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Husky', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'масляный', 'Разбавитель (растворитель)': 'уайт-спирит', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания между слоями (ч)': '24', 'Расход (1 слой) - пиленая древесина': '1 л на 6-8 кв.м', 'Расход (1 слой) - строганая древесина': '1 л на 9-12 кв.м', 'Фасовка (л)': '9', 'Базис': 'A'}"
Краска фасадная TEKNOS Siloksan Facade База PM3 глубокоматовая - 9 л,6739.0,https://order-nn.ru/kmo/catalog/9473/405288,"{'Степень блеска поверхности': 'глубокоматовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'автоматическая', 'Тип поверхности': 'минеральные поверхности', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'TEKNOS', 'Страна производителя': 'ФИНЛЯНДИЯ', 'Цвет': 'база PM3', 'Состав,': 'акрилово-силиконовый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '3', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '5', 'Время высыхания между слоями (ч)': '3', 'Фасовка (л)': '9', 'Базис': 'PM3'}"
Краска акрилатная Tikkurila YKI Sokkelimaali для цоколя (База С) глубокоматовая 9 л,5790.0,https://order-nn.ru/kmo/catalog/9474/405186,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'автоматическая', 'Тип поверхности': 'минеральные поверхности', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Tikkurila', 'Страна производителя': 'ФИНЛЯНДИЯ', 'Цвет': 'база С', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '4', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '6', 'Время высыхания между слоями (ч)': '4', 'Фасовка (л)': '9', 'Базис': 'C'}"
Краска BAYRAMIX Silicon Profi BSP-130/090 матовая белая база А (13кг),5499.0,https://order-nn.ru/kmo/catalog/9473/521964,"{'Степень блеска поверхности': 'матовая', 'Область применения': 'стены', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'да', 'Тип поверхности': 'кирпич\xa0/\xa0бетон\xa0/\xa0минеральные поверхности', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Байрамикс', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'силиконовый', 'Разбавитель (растворитель)': 'вода', 'Артикул': 'BSP-039/027', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '1-2', 'Расход (1 слой), (кв.м/л)': '10-11', 'Время высыхания между слоями (ч)': '4-6', 'Фасовка (л)': '9', 'Базис': 'A'}"
Краска для дерева Husky SIBERIAN (База С) 9 л,5150.0,https://order-nn.ru/kmo/catalog/9477/477783,"{'Степень блеска поверхности': 'полуматовая', 'Область применения': 'для изделий из древесины', 'Защита от плесени, грибка': 'да', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'дерево', 'Срок службы,': 'до 10 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'Husky', 'Страна производителя': 'РОССИЯ', 'Цвет': 'бесцветный', 'Состав,': 'масляный', 'Разбавитель (растворитель)': 'уайт-спирит', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания между слоями (ч)': '24', 'Расход (1 слой) - пиленая древесина': '1 л на 6-8 кв.м', 'Расход (1 слой) - строганая древесина': '1 л на 9-12 кв.м', 'Фасовка (л)': '9', 'Базис': 'C'}"
Краска акриловая для фасадов JOBI FassadPremium суперстойкая Белая матовая - 10 л,4599.0,https://order-nn.ru/kmo/catalog/9473/328737,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'ДСП\xa0/\xa0минеральные поверхности', 'Срок службы,': '10 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'JOBI', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Время полного высыхания (ч)': '6', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '8', 'Время высыхания между слоями (ч)': '6', 'Фасовка (л)': '10', 'Базис': 'A'}"
Краска для фасадов всесезонная Dali База А матовая - 9 л,4189.0,https://order-nn.ru/kmo/catalog/9473/406222,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'минеральные поверхности', 'Срок службы,': 'до 8 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'уайт-спирит', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '8', 'Время высыхания между слоями (ч)': '3', 'Фасовка (л)': '9', 'Базис': 'A'}"
Краска для фасадов всесезонная Dali База С матовая - 9 л,3270.0,https://order-nn.ru/kmo/catalog/9473/406224,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'автоматическая', 'Тип поверхности': 'минеральные поверхности', 'Срок службы,': 'до 8 лет', 'Тип работ': 'наружные работы', 'Бренд': 'Dali', 'Страна производителя': 'РОССИЯ', 'Цвет': 'база С', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'уайт-спирит', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24', 'Рекомендованное количество слоев покрытия': '2', 'Время высыхания между слоями (ч)': '3', 'Фасовка (л)': '9', 'Базис': 'C'}"
Краска акриловая фасадная OLIMP Сигма База C матовая - 9 л,2750.0,https://order-nn.ru/kmo/catalog/9473/405119,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'автоматическая', 'Тип поверхности': 'минеральные поверхности', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'OLIMP', 'Страна производителя': 'РОССИЯ', 'Цвет': 'база С', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Способ нанесения': 'кисть\xa0/\xa0валик\xa0/\xa0краскораспылитель', 'Время полного высыхания (ч)': '24 часа', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '10', 'Время высыхания между слоями (ч)': '8', 'Фасовка (л)': '9', 'Базис': 'C'}"
Краска акриловая для фасадов JOBI FassadPremium суперстойкая Белая матовая - 5 л,2679.0,https://order-nn.ru/kmo/catalog/9473/328738,"{'Степень блеска поверхности': 'матовая', 'Защита от плесени, грибка': 'нет', 'Колеровка': 'ручная\xa0/\xa0автоматическая\xa0/\xa0готовый цвет', 'Тип поверхности': 'ДСП\xa0/\xa0минеральные поверхности', 'Срок службы,': '10 лет', 'Тип работ': 'внутренние работы\xa0/\xa0наружные работы', 'Бренд': 'JOBI', 'Страна производителя': 'РОССИЯ', 'Цвет': 'белый', 'Состав,': 'акриловый', 'Разбавитель (растворитель)': 'вода', 'Время полного высыхания (ч)': '6', 'Рекомендованное количество слоев покрытия': '2', 'Расход (1 слой), (кв.м/л)': '8', 'Время высыхания между слоями (ч)': '6', 'Фасовка (л)': '5', 'Базис': 'A'}"
